FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta,day,label,file,type
376.2955541,268.9791335,12.0788231,3.064352554,127.0285868,91.43302129,14.71671783,2.716728029,127.3811221,82.29991058,30.26345907,2.758664079,107.5957306,121.4177143,7.842273605,1.993660302,490.9465871,494.9946605,28.10613935,6.339020536,84.51144848,171.3505514,14.27262228,4.246323588,203.4620179,102.1038344,24.12738294,2.472194802,84.28563048,196.4992446,7.882931495,3.259425522,748.334484,772.6980911,44.83475188,22.91487599,604.5328854,281.6236151,56.88447258,14.13622827,327.7785344,343.8019121,32.57050627,11.10021531,766.8560191,408.9838496,68.49222354,5.014408008,1125.523656,258.411904,38.51556153,101.667085,1047.047932,227.5572357,117.9541379,138.9105977,1028.288065,553.0671386,143.1432484,153.5613945,878.8020208,420.7914586,68.62277504,10.66965089,182.7249924,283.6386342,31.07325022,3.136487457,513.4782293,269.150908,42.15140289,3.535794776,126.1817115,82.29999644,30.26343984,2.758662235,45.31156847,128.8962957,4.444443148,2.384468247,3453.072893,1629.958938,66.18143445,28.69598758,2551.151516,222.5066098,35.94143193,111.8621649,112690.8869,568712.3378,13064.02768,107873.0206,46773.28144,5628367.026,1899.141621,228529.3173,99089.33685,1,1,4,seizure
2271.673044,1117.868411,20.70543722,1.606096149,814.1313396,418.8197293,15.50010662,1.007790667,732.9002557,366.656339,18.54851617,1.216858053,368.0382895,245.4649965,15.36905656,1.511116281,2932.391025,1371.987073,15.46270626,1.994872363,815.1376083,571.1964843,11.20133626,1.599553053,617.119188,433.9903526,14.33583206,1.56464293,1148.281811,625.9050814,9.406414823,2.37658644,3451.64242,1674.320557,64.92455488,5.613827263,3645.342266,1784.248902,45.25888225,5.412405629,2329.908272,1621.375249,25.04400525,2.705163366,2994.120008,1382.125627,29.48226624,2.497131569,1206.520381,727.2311375,78.97163113,19.83957751,3336.785458,917.3847459,130.9989854,77.82643581,4063.419954,2288.889775,133.9608034,53.336076,5088.270484,3409.067361,46.05127349,3.522852424,3176.298568,1609.833264,9.802907768,1.737799574,1982.288996,1536.663508,23.75817756,1.689709648,733.2242061,366.6582227,18.54854972,1.216859571,385.288668,245.7721116,6.438574504,2.338140736,7736.958566,4835.317769,97.81314621,19.78281675,763.6971217,618.290076,47.63473315,47.30399536,3777655.605,9300720.384,90340.51744,472957.6439,95656.20535,37410653.23,1935.019547,756776.2594,153058.8335,1,1,4,seizure
1661.038697,538.1350476,15.63612559,8.52830908,317.0475622,188.6642307,39.29269017,12.4173608,405.5559229,238.145191,36.53868217,4.403468785,301.3093252,156.4464391,6.58479484,1.258673225,1129.417281,762.2522156,29.53132877,6.05161492,1233.164542,505.0061881,11.93990878,4.083344585,503.5295185,217.5026633,13.05297491,5.425116754,1053.597784,411.892304,12.73767027,2.126681501,1808.047581,686.2853537,43.51833209,3.852111265,5088.042147,1332.145292,16.02267081,7.023890694,2988.896537,1025.210343,40.92010939,5.611648796,2558.948982,782.4302768,22.98029229,3.801555343,5614.023084,792.0247283,26.24514969,3.735754886,3800.939252,799.2853757,42.65192531,26.46478547,3673.265212,1133.778648,40.10243688,20.95410131,7967.989905,1861.159139,60.25318116,5.76659874,3748.099432,1309.253829,9.580054004,2.048693292,2757.27181,1037.474225,68.39348239,2.649786429,405.0450258,238.1462741,36.53866838,4.403470147,930.5585085,271.5727712,22.43891168,16.21772953,14857.89542,3132.284745,32.91321623,15.62782736,1798.782984,392.3221347,41.44621896,15.98135512,3064247.644,4164669.666,47138.771,103093.5651,48950.80524,46539159.17,514.3620611,489021.1247,232196.6246,1,1,4,seizure
2798.757332,530.8917426,29.67852572,5.925352828,615.1052128,432.2804069,15.97460366,3.929195298,392.2722971,172.5233906,23.87535554,1.276002058,606.5082304,216.6589324,13.41338209,1.6540813,4203.506136,657.266479,28.43149325,3.707549676,911.9652309,487.4085472,10.0507206,3.90145214,708.029984,85.36817231,13.48571919,1.314751731,1783.436787,316.5213165,9.835547414,3.531941273,5369.64377,1539.899832,39.53937655,7.493907004,8875.795536,2295.98603,46.85775655,7.973029775,4040.438888,867.3610626,18.85662168,4.555731307,5017.886805,1049.610615,15.58497657,6.022841274,2358.452907,230.3558145,37.06754744,27.20796165,7795.697349,1249.322445,45.26736261,75.46512786,3088.11642,943.6834084,31.47638469,84.02973794,9324.38487,2008.638721,36.3070502,6.12984512,6233.26563,1836.546831,19.9961795,1.43639373,3588.024007,511.3692851,18.50977604,2.333678364,389.7896012,172.5234327,23.87535186,1.276001273,800.462091,297.0693595,9.289082434,2.26354491,16695.39782,3538.472947,80.03404611,18.43045279,460.9169647,272.0313926,38.26521144,46.66624043,3504519.367,2914204.229,131405.4257,283198.307,65215.6586,59076213.53,1475.063708,1336200.239,307703.7413,1,1,4,seizure
1670.606865,617.0612916,5.541020027,1.840663652,568.5152316,178.8248392,11.35297374,2.906547849,446.7898779,262.2450666,15.52199324,3.931056092,268.6412836,144.3277587,8.671946692,1.707135378,1255.701421,840.5593467,22.98539546,5.02444193,1274.181237,513.7717089,17.81397236,4.576223529,334.4057994,76.24554397,14.9068565,1.744621865,408.5370767,141.4094795,16.06127501,3.334995075,2675.760036,543.4593576,26.43108112,4.42361888,5481.053449,1242.644224,45.27802519,5.318853849,977.128679,326.3085073,36.69210905,5.739292112,339.9761699,107.7001528,37.67134846,4.040452722,3796.572399,356.3604951,43.90523529,12.56195895,5011.451745,694.3938362,99.54988439,37.72706095,598.4229556,635.8355251,160.7990815,41.56896636,1896.84361,556.0370915,40.80766303,4.648267862,2834.520412,1213.425612,23.37967977,3.537448678,893.325185,170.8145441,38.21899221,3.568602802,446.771536,262.2454519,15.52202036,3.931056661,182.3213339,93.15571298,4.545602194,2.435515283,2479.547893,1156.101104,146.6532062,11.54524824,818.9734906,133.7750698,31.56434259,25.38942317,318845.4007,380498.5742,38772.39436,169545.9336,13347.47424,2866608.057,1693.147671,363633.6484,28626.99595,1,1,4,seizure
699.6979217,542.5309128,23.52283344,2.616569605,359.1634667,606.5961104,23.33412197,1.78060259,375.952365,532.0971084,58.88005852,1.973923346,582.4684691,143.5719373,26.08806795,2.629322376,755.7644977,563.9547797,22.80661566,4.023867806,715.7306409,1069.118009,58.62616205,2.64022417,197.8423065,310.8909524,69.38201132,1.901731981,609.5499202,254.9018733,19.05434475,3.602345151,936.08375,463.520888,47.67915793,2.655223463,802.4954914,555.02291,76.84310998,5.258129779,230.5617319,260.0794803,99.23672115,4.450992957,577.1918934,262.8153068,53.23161753,4.20451321,1369.017652,405.7130077,24.55028757,12.28254736,579.9760552,549.3162892,117.8223075,35.66145683,964.2602245,782.1800002,182.5101667,31.11468944,452.1674947,139.5634102,28.10801419,5.898187512,1138.31332,745.1300993,87.33092719,1.675734547,248.5314457,512.9378881,186.6791319,4.890850289,378.3651542,532.0974509,58.88008473,1.973923387,322.7448759,150.4323872,8.540271403,2.270470363,1513.050191,681.4444474,176.2025419,14.48436378,132.7866273,157.6516907,42.7937924,25.53081593,59964.37541,754225.0626,83626.12652,120072.2438,9870.289272,1031059.651,2552.181716,266603.2897,21915.56938,1,1,4,seizure
310.5717174,240.6425593,29.42710057,2.56997503,489.494116,404.6389822,22.41967601,2.580337694,322.8498042,107.1122497,17.01377651,2.263496043,410.1776785,100.366108,20.09562112,2.340614278,923.0428388,465.1818003,28.31023514,2.061389264,595.3106424,444.8073852,38.54074472,3.140838726,270.7260736,257.1669801,24.93706075,2.049536948,354.870513,144.3101172,9.360092139,3.816182038,1075.999065,899.3307103,60.56428298,3.980021324,548.882031,435.2146956,66.67185698,4.38940344,439.9202919,173.8497285,12.92131798,5.738667187,395.0812812,342.4148656,34.79362871,5.376810301,539.6429579,440.0685823,39.52889769,7.512130548,639.0167256,252.6514235,65.68150823,38.32125919,974.623741,868.2449968,186.4510537,36.13223737,888.1030843,237.0543817,18.02328228,7.068233791,1102.234624,363.4379404,44.72949888,2.623537039,812.2403899,613.3395233,45.88994602,3.884619036,322.4758409,107.1119547,17.0138423,2.26349512,55.32573537,56.86481077,9.309569805,2.807206338,548.6027221,1079.815644,172.23554,15.49608727,140.3744911,70.05310055,21.90797964,31.33535566,76480.02331,846212.1869,41167.93718,185982.6305,16732.91745,592389.8017,2668.976959,94488.88609,8501.195658,1,1,4,seizure
646.343746,361.2470672,24.37897978,22.69934383,656.4477903,340.0637834,37.05909857,45.99927793,792.5695691,456.8857094,58.4470525,76.48445135,158.8492675,141.8661664,29.10597204,2.493209021,936.0294366,336.1196635,30.17505037,21.24420658,260.7179734,354.1243052,20.23264082,16.8792967,376.9778951,339.9468882,41.55744535,10.21076356,431.841071,300.1382273,38.47134589,4.87797574,3643.982445,1094.912836,28.45970919,15.56236284,672.7400513,515.142863,47.45777819,11.02548237,1172.289556,399.2174903,74.90079324,10.28251956,801.4388795,636.6278458,78.25142575,5.948285934,2794.753664,942.8916484,64.51584823,46.67025202,1693.197285,726.9623912,67.99598815,85.09002564,485.1966249,657.0589381,121.3200216,178.5433067,2439.626902,840.747355,67.67060058,12.38601699,285.8057001,308.8376605,28.32402041,1.799113758,936.6978349,667.0638947,103.0302002,4.299281322,787.797253,456.8846138,58.4470065,76.48445073,215.1960004,74.49752209,18.92628148,44.58725557,7322.872248,1461.677782,75.46069635,39.10753567,5547.735554,833.0885646,40.93166751,169.6856824,467998.4945,318802.7791,22535.33662,110299.2233,57162.616,10703679.67,2951.081874,552589.0391,286379.4876,1,1,4,seizure
874.322081,314.2933888,23.58605005,43.77349368,654.0012734,202.8446271,58.43616009,40.43893739,202.5629819,333.549091,19.85823091,39.50705728,316.4659277,184.7192601,44.20849018,3.174156988,1396.154104,285.1138654,26.55289968,39.42480443,1036.912787,339.334173,24.17629459,32.32101923,210.4106787,186.7623698,25.24868052,11.07479462,1673.799046,220.783093,22.07758266,4.573599216,1974.835256,565.5081417,28.80543616,35.56090246,3817.330797,741.3719756,59.02472517,5.158693502,889.2376941,250.7977431,36.93745906,5.568301527,3238.982616,301.445639,38.30888368,5.660966278,2373.601586,295.7615077,38.47042999,42.64073192,6111.220583,768.456927,76.53523882,44.2361143,280.0459523,585.3782426,185.8788818,45.48691008,1980.30329,340.1599886,57.16346731,5.658040375,1831.509433,542.298056,30.13804713,1.747248727,503.2772971,279.3759513,57.19707351,2.631110601,202.4730693,333.549157,19.85828111,39.50705659,282.1615206,83.37294205,26.44950852,27.64026662,2581.98308,1122.470317,97.20504901,34.10866954,939.3856814,197.0573712,43.77978739,38.61727826,223018.8068,163932.8074,58457.35201,109109.7822,38285.96911,2898199.366,3315.534894,250981.7918,88068.00763,1,1,4,seizure
2888.307739,616.282297,27.64301554,14.67728924,2942.104738,394.415857,20.90112827,7.987319065,4638.07503,673.935455,11.34356917,3.856593371,208.5237763,240.1119391,15.27060093,1.666118661,3857.164692,869.0304438,29.39472049,7.063712963,2336.052037,645.1793371,11.614074,8.199869392,2550.514983,229.7823479,10.94671971,2.361716737,3723.694757,263.1092429,21.33586802,3.12353998,2742.085545,539.1202105,32.83705386,23.18201318,5022.751832,706.1774906,14.78647146,11.69229862,5859.52718,242.2620743,9.33876841,7.841666772,6566.21768,252.9729935,19.8389491,4.830865651,2128.409345,408.2848838,35.91352361,69.37955704,17227.12272,385.5609638,35.32746644,95.48755822,4388.795285,899.6924786,62.65382943,109.2314652,6068.282453,810.2645682,22.42368392,7.6127694,3326.109353,830.5177352,10.47606982,1.533483289,4247.443803,342.1774166,24.00834595,2.336083977,4628.904558,673.9367471,11.34356545,3.856593651,918.4135742,159.1242839,3.946616575,3.172345359,35870.72105,2380.357298,88.09537231,34.97956685,28470.3133,415.233229,55.81716971,52.90767349,1419541.209,3948566.108,50069.04828,209698.4624,83263.86723,85385132.64,3081.537965,3160044.526,1254742.285,1,1,4,seizure
3426.267866,1011.389299,14.88512671,9.844676444,1718.858224,472.5364679,66.39921447,8.151265757,1948.447271,362.5605899,20.78082381,6.635297721,351.6970331,229.8962826,15.52098084,1.652306876,4541.088174,876.846993,76.7042344,10.59831273,2651.599402,654.6760406,51.97095468,5.819084847,1800.427069,161.6988837,13.05331464,3.045405151,1574.863808,215.6519381,27.98664409,4.668051052,2478.281343,332.2720657,29.32084992,21.9092607,9314.272001,715.1124498,24.17698415,6.424022021,4079.677204,322.4696381,17.95373499,7.446032844,1896.927861,392.6638114,34.30816093,4.338086599,3950.719419,389.0113204,39.0763196,90.39819583,16354.77819,642.3929425,32.43409874,106.4059281,1615.789478,837.73391,47.92164812,71.14986439,6864.771674,861.3602962,17.81767036,6.207808452,5873.793724,749.6043301,25.46345729,1.599822653,4077.671555,422.8568856,28.52869057,3.711217525,1947.781041,362.5602217,20.78077916,6.635298677,463.9551943,250.6197776,27.44567985,6.667547311,21758.83687,1547.148368,127.0476386,17.1779319,35072.22464,898.8169912,52.84092086,74.23359472,1315572.032,1353601.637,80853.84051,196561.5467,26576.8093,33664148.95,2182.415684,2764408.843,373771.818,1,1,4,seizure
4148.761402,1064.073734,37.99380477,7.353575398,2017.213574,674.6314945,28.00253178,6.631234766,817.6115998,290.9282357,14.21223149,3.052821542,494.5428871,251.8612495,17.55461252,2.479823585,5529.462942,1213.951449,29.36205008,9.002784382,1799.784055,499.7809879,15.91205477,3.223438537,503.1993148,92.85662932,9.247881151,3.282678867,1143.52026,212.0018627,25.07157867,3.99598848,2532.65439,368.932677,15.47170398,18.39040838,4937.877437,276.9823172,16.33019213,5.372068729,831.7375841,301.7656508,9.851524968,3.934049281,905.2828594,407.2514251,11.29619032,3.158389404,1910.362769,262.9004844,30.7055497,34.57729638,8401.545991,413.560901,39.57438105,47.13630991,1355.505126,357.6667971,58.90605726,92.69142823,3158.514307,677.0879345,9.676439927,5.238614043,2512.674124,308.0516243,15.53983907,1.092179523,538.8161192,223.3892549,9.897683164,2.136299582,818.589357,290.9278445,14.21225083,3.052821021,542.1572388,227.2914014,6.598155484,3.213390638,13536.31755,1340.249107,18.3839801,19.25953237,10848.87179,462.0728616,38.83724287,45.67000985,250989.8334,484819.1769,124556.1895,24639.11291,25812.57106,18142037.51,354.0668598,248851.3925,260703.146,1,1,4,seizure
2634.745135,1031.33323,41.83692428,5.565881653,1316.757631,267.1486658,22.37540607,4.799942798,443.6898964,307.0296349,17.33452508,1.755497221,367.5718814,67.40207845,12.46491829,1.908670677,2354.369298,961.2834546,47.12270276,6.654390953,1176.672799,399.6160598,29.3671807,5.689221414,422.7325537,123.2081577,9.157329734,1.87726533,963.6547922,173.278595,16.58025308,2.312923659,1057.28424,713.1949855,24.19668311,7.212370164,647.467085,179.2127018,12.8017908,2.712623836,877.1597492,107.0179336,7.912436924,3.34062773,2457.460385,159.4855409,12.87698798,1.76373789,1034.44446,472.320745,13.08084931,22.02683947,1027.530867,362.1949031,10.72632628,24.99155014,2541.789965,136.8544777,18.1116151,22.18341258,1930.452529,96.08224159,4.405050482,1.875200583,388.6633888,303.0960285,11.43956899,1.292235052,696.407557,167.1267326,16.36700216,1.977590576,447.0621859,307.028846,17.33451013,1.755498098,379.0996859,74.75697281,6.684281539,3.015223537,4445.279885,310.1589732,22.6450976,13.36689112,2227.357094,130.4013291,15.9934279,14.31805147,93871.8238,347855.3381,24775.10879,7023.58022,4145.861225,1378743.445,302.694554,100663.7969,59419.57222,0,1,4,seizure
599.4458213,176.2162421,13.89378289,0.828422169,117.2199054,46.1970779,8.812341856,0.769507072,303.4690704,140.6712377,11.83644149,0.813014431,38.77272239,51.70751342,16.70953734,1.590501173,228.0307598,261.7799365,86.7117986,3.296553394,129.6867198,88.0189051,19.34746427,1.018878122,48.67229091,49.9459765,17.69532713,2.240416655,328.5849996,167.0899407,59.21147705,2.8652419,288.1982698,483.499509,139.7602339,1.535697848,533.3810921,310.2871798,43.49709651,2.129694049,190.6819048,133.8754913,28.44438963,1.903016451,361.9923937,288.2054203,88.48081152,2.445761981,410.9376508,215.7113946,78.62399919,2.791258009,581.3662381,354.4628773,114.2362364,2.317024853,563.6063073,446.3152957,227.0737307,3.916149362,283.726023,287.8996254,57.20001464,1.210788126,408.5600946,219.9706832,39.35032271,1.482842053,133.7506205,124.1029373,34.24167476,3.753978556,301.3824178,140.6711068,11.83645027,0.813013471,61.66600776,46.30193426,23.68777562,2.30275731,577.7536643,417.2785972,192.3822292,4.917493106,114.9891164,168.1175076,85.03684469,0.823289183,25527.63369,251546.1157,2004.841063,80276.98673,2051.964625,241084.2386,946.0382858,111149.5379,2841.099661,0,1,15,seizure
2517.924841,415.2002755,11.3527497,0.684861706,1087.182337,177.0052181,5.498318405,0.347364943,560.2175289,337.768021,13.25285361,0.928191574,544.6315676,382.9620365,13.59683106,0.844020045,3073.21144,1850.052373,30.79275106,2.008854411,1633.331472,767.9978833,14.61996322,1.574813637,1199.965131,677.254349,15.83072035,1.430086365,1817.877675,822.2948808,37.65031933,1.234950926,2705.758465,1479.774842,29.73097883,2.037531029,2916.005391,1228.829782,25.69156644,1.730722366,2628.202226,1635.298742,15.50918953,1.028277535,4564.51702,2097.109212,58.68805123,2.439110173,1445.506999,788.8655905,30.45273229,1.778234561,1437.208538,963.9676652,66.93229546,5.357816104,4204.458741,2597.178421,82.27313871,6.553338144,3344.047718,2473.367398,68.91882085,2.196754906,2676.036217,1374.457042,20.4034977,1.553529339,4358.390555,2644.019765,56.58470742,1.117325337,564.0945952,337.7672907,13.25285157,0.928191663,391.3346846,265.5485015,10.30107449,1.989880868,7016.499931,3696.622706,106.5187854,5.185123835,547.2753282,515.3411296,18.97165041,2.279671403,4297895.794,10919729.51,208573.2143,393759.7607,19167.4465,25937352.96,552.3130931,747389.0504,36381.42103,0,1,15,seizure
9930.864073,1494.467816,12.17684518,1.280007243,721.1758785,264.6426256,12.13430719,0.871886904,792.97416,466.336538,14.61499952,0.825698854,519.0950899,158.9659989,18.23283896,1.558706687,6516.142548,2188.028441,33.21332128,1.241008121,3682.910546,1294.795071,26.11216904,1.846669123,1076.622325,448.0835144,15.28236847,1.37225621,1829.36314,379.986166,20.99890688,1.551669264,1958.032502,866.6871465,22.49321103,1.074135785,8656.613037,1730.065429,36.80413697,1.903326069,4988.126694,1032.893987,24.87554442,1.666048615,2532.68938,688.1882779,34.83464834,2.071943781,5413.257609,982.7215861,17.19611358,2.217490221,5289.783646,1140.614219,61.08358558,8.288613108,2087.220966,754.9669431,10.4260348,3.026526248,3821.568103,2105.754021,26.67879337,3.479825374,11993.75262,3120.114357,36.19410332,1.104634975,5489.044657,1703.272725,64.26204936,1.873183098,793.4531469,466.3353197,14.61500218,0.825698874,688.3684607,261.0594267,14.13842046,1.509177042,7845.532142,2759.246687,34.40517563,4.116070606,1053.551467,510.0469661,62.95403494,2.826089821,5152206.069,1575782.832,82518.46949,94932.36687,11357.25418,21647758.57,141.6141321,269926.9113,32292.76424,0,1,15,seizure
1617.614524,418.6505736,8.443879201,0.739501319,451.8056745,194.1542904,5.2724856,0.372480301,278.6400981,207.4351378,11.39733808,0.72545761,668.8501209,163.6173375,6.910143043,0.931196012,2976.291679,1334.989006,40.87040147,0.731593124,142.3783777,236.5795616,22.57413721,0.979280118,785.2919735,299.8303645,14.34738757,0.793826477,2398.832975,911.1695797,11.64492855,1.060787062,1024.578814,261.5007319,20.8831469,1.495591745,2845.472908,412.5239755,21.84481128,2.326964006,799.8670098,214.2935023,12.91851595,3.223500098,2063.979466,624.8822623,10.56598497,2.608309677,3953.29239,966.7947735,40.27168244,1.499517558,2555.542209,512.6659794,30.29661944,6.517476324,1302.181174,455.7805762,16.14314337,3.708522849,3948.659971,1821.08839,10.860559,2.183101999,2455.591389,1060.669223,32.41855822,0.766697885,1734.933305,761.8331266,34.39539722,1.460901618,277.653147,207.4344327,11.39734296,0.725457975,391.7382988,100.0538441,7.288863074,1.748112078,6565.115588,2960.043117,82.4286519,4.553248199,1059.05973,350.6024305,9.896605736,3.071645928,171406.3029,593508.8858,109435.476,243992.3637,13477.81099,19433025.21,375.3181108,541153.6275,29892.60073,0,1,15,seizure
987.5523911,124.0205918,14.30884177,1.050695375,1810.517789,251.9792781,15.88840401,1.047343931,674.7717246,261.4364229,32.75141453,1.360619533,859.7247864,346.1170253,13.86376258,1.39323166,876.5185215,283.9399262,32.20781857,0.864037864,1461.53604,363.7839031,27.59982265,1.673601572,214.2676121,114.9080574,37.20362605,1.686077214,1224.713687,350.1568196,39.12430266,3.420482269,1947.516757,456.863054,39.26501186,1.587069344,2534.544061,775.9798111,39.29346838,2.039879194,162.3751083,173.6596397,35.96278843,3.988222539,576.9707822,432.1221264,23.61772185,3.277932375,559.1554163,172.2922252,77.85212005,2.940072097,936.8444614,369.1501884,73.16962042,6.940375302,829.4885352,504.619626,110.8399674,5.063619604,287.4156902,258.49003,45.6886484,3.185332169,2418.497414,921.371829,63.19015621,1.531679731,738.1455766,334.0240745,85.60908175,4.677267056,674.0217741,261.4369118,32.751388,1.360620102,759.1422791,67.70378755,9.027230732,1.620215803,1478.620471,612.3491066,237.1910993,5.251031192,187.8679406,124.1179103,31.82374836,2.940302242,28198.0028,418576.1944,297565.3856,145243.7578,3215.464259,905431.9244,1245.497861,350715.615,7764.282214,0,1,15,seizure
