FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,label,file,type,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta
1699.674767,217.2690068,12.89953589,2.738094564,517.8090905,98.95053561,8.704683558,27.58066885,630.0460335,168.1284969,25.12711217,23.65123563,217.0941634,85.54050435,25.62588681,4.244892898,394.7079924,97.56801632,20.44359867,2.533862142,5829.130471,922.516972,604.0851619,85.42719388,5595.305532,1479.675184,1003.91745,103.7560021,1570.169841,387.3989294,126.2387508,17.31627641,899.4739473,83.59186665,6.805662673,3.261205354,541.1286029,15.26656058,5.613689625,1.484193433,1400.977597,35.4292913,8.491004321,1.013831567,3166.01056,163.9818379,72.04773848,21.30649175,939.6563925,354.203791,9.396068418,1.853716288,1613.366079,188.0963167,10.35522686,57.22667629,1077.111009,58.98223867,14.4865147,62.97800296,1340.883088,75.11571572,43.70130524,17.20145843,599.3466169,712.4132218,94.17187869,60.22679875,27896.65455,12316.33967,1316.776292,435.2845107,629.9814825,168.129777,25.12712998,23.65123727,690.7376496,67.39871592,8.354085151,23.99994544,3373.601172,718.2492046,32.82765915,7.510483673,300.4772532,79.48899313,4.315466243,51.87993374,0,17,day,49635.6433889,63530.4186069,18570.3442287,23578.4400734,5394.39892429,2423086.35843,246.551598069,110747.429382,25337.3765215
1418.957483,303.4340396,34.16527969,8.582928985,1064.504382,230.0013781,11.48762805,12.94203245,243.3789108,107.6421697,29.59081977,11.55342688,1441.229873,430.455389,38.12283741,9.460142152,2261.238664,426.3793765,24.04845748,12.62739962,3347.288243,2541.60055,1506.878795,445.3464388,3827.301089,2013.872611,983.8440211,585.0500906,830.2693667,703.2064266,251.3912806,100.2213406,2813.226613,136.9846563,33.28060437,37.71236531,340.9463334,124.0035108,59.81133283,14.03257323,1795.555989,361.2499119,69.53132048,9.71001517,2732.990905,842.0969071,63.9373578,21.5245714,4921.928655,362.3753967,16.17859427,17.90067514,714.7970531,170.3435295,39.43932899,80.59332628,839.7290902,85.34660322,21.82349688,89.35122983,1726.269659,756.5827524,56.5297616,23.307952,5609.531821,1995.108837,585.4548854,617.4711342,10663.54063,9412.036329,4448.077812,2020.379843,242.3545243,107.6416944,29.59078417,11.55342598,146.0472183,87.50310739,11.34057163,10.03193808,2329.931293,311.7328894,51.44160851,8.322353141,807.5008054,165.9268152,39.44602893,75.97154683,0,17,day,648644.442838,71668.0254736,620385.165621,16036.0412562,2594.35119125,726316.21407,428.115232161,119855.41343,19390.5110146
6561.617338,466.5134599,27.58846267,2.366632972,554.8651818,106.3123396,26.6731952,7.012257048,522.4477999,93.43991473,21.53024951,3.680203586,468.9071912,72.37988333,34.23127491,8.502906745,6843.353143,670.8181541,12.67228329,4.410410425,3833.390383,383.0271741,383.5453605,75.27251296,3189.964926,326.0479842,311.5993013,62.5774605,450.0499697,140.5492373,85.19894738,11.02642811,6422.556415,589.8132932,10.91882903,2.689980021,1202.360416,134.8961558,11.81449828,2.459880444,3219.197602,271.0147104,8.758959038,2.426828817,1667.737451,298.9130288,23.52855504,6.725634857,6003.810892,914.7767048,13.19836276,2.192410388,1180.967336,255.1067073,40.49268084,11.89388559,2224.113867,222.6008634,19.52209544,15.90210499,843.2394853,176.3956648,23.67510121,7.161663302,1132.956066,1537.15915,352.6410662,94.26752383,4890.874028,2777.624973,1756.266502,709.8429339,521.4079854,93.43965229,21.53025685,3.68020345,212.6371397,68.50505096,18.52337875,2.060842643,1880.489838,304.5983938,22.03280299,8.383961019,238.7849679,132.4616748,29.18899246,11.14449512,0,17,day,872449.905826,495089.667094,33939.4477917,6711.15640167,2553.74106007,572794.184212,184.722161407,41432.4621254,15765.9534984
3612.809809,199.5410894,8.249544195,1.249189062,752.2740056,73.28422787,18.01268937,3.725954836,587.282842,45.15259998,9.831915802,2.487231316,291.7213404,64.74616842,19.9821683,1.856634694,4325.827994,221.2920147,20.16452425,1.701439277,586.8617888,39.09979074,8.2867846,2.589009841,276.5152588,48.88834562,7.816323792,2.399404894,734.6578658,42.40023096,9.554957623,2.154420879,3753.231948,175.2515613,15.47486781,2.948707136,449.5001042,46.15021955,13.90445227,1.723123275,1162.557195,45.83187925,11.53686421,1.164470043,2323.097428,73.43768847,19.60928689,2.6143623,5041.42969,295.6235123,11.64669907,2.133587789,316.5543606,53.82790015,22.79475483,9.706316816,1540.9161,98.12150191,45.93093414,11.62221543,1171.452711,55.0461119,29.38389035,1.750711088,136.7420229,42.28253724,6.71564811,1.48038358,415.8037799,100.5626378,36.7866068,5.455574044,591.1286447,45.15238295,9.831928308,2.487231376,131.8749124,32.59841999,9.749664641,1.941790889,647.7596611,208.1599606,29.12557984,4.690766771,144.7860139,29.59813667,15.1991689,8.254590769,0,17,day,53282.1809825,151197.002049,18887.8390372,6062.77955195,976.429826235,134837.625533,136.6213021,18866.3757265,3038.48949388
3273.928984,268.3098247,13.70081838,5.875470253,304.0408264,217.5190668,25.24860185,11.79430403,106.9649674,36.65017895,22.50279811,8.614863967,282.1828549,93.70274129,18.99660046,4.839692166,2293.714272,122.8823169,9.200628981,11.46152445,2164.241721,67.56808704,33.65680513,7.524356794,1773.246525,99.03657192,17.27062042,7.846748924,446.0713657,165.2623354,29.79877107,2.549369406,4831.182062,193.8194579,19.041793,10.5305881,2907.881157,58.97862726,13.64621115,3.873033543,5104.016046,577.5198648,7.489335457,1.424601737,10268.22212,629.1777297,12.03345123,2.07723964,4157.45904,245.1915949,18.36450888,7.335090045,459.9202439,172.0461953,17.62336171,8.257001703,1894.113959,131.9361331,27.1527817,7.920258218,5893.552593,223.236617,8.846681471,1.652998086,468.0999869,87.05733858,27.81350684,10.55461984,5247.13793,3945.491436,1044.523913,378.9693629,109.8693384,36.65051636,22.50276611,8.614863155,95.55721726,76.33410516,18.82613507,5.623770807,2323.895428,355.0444793,35.11174032,21.5381474,166.4657231,59.31968621,18.07966085,7.21120872,0,17,day,2947670.65682,249902.071401,26441.3070492,12466.2295592,7647.00032872,825086.242182,756.241838483,81596.0127988,50052.4022705
431.5704177,95.50722399,21.94891221,5.77753367,193.4277557,52.01836333,17.08425894,5.808083568,379.565606,103.6516775,14.68760679,8.641312902,386.437773,49.84581713,19.21275725,1.657393086,37.93628501,23.30429144,8.032988481,8.818969133,95.76714331,50.23400496,25.86469218,3.515483072,230.3930497,41.63864471,9.040320158,1.259698278,752.0229625,63.67030131,15.7743841,1.08475868,51.08274321,17.43533855,6.693533854,12.53985618,115.7546152,10.11578893,7.897602887,2.178144259,883.372574,29.44651912,18.03418184,0.976818826,1235.2221,46.58360637,8.594523044,1.696625039,181.2089552,47.9426236,12.03859293,7.989963661,313.0191041,35.55295948,8.03829524,2.160941669,312.5311747,41.60160884,24.0460947,1.975046762,603.6848261,81.90527852,16.59130266,1.504280713,109.1958671,25.73355063,17.40299878,3.43775375,473.9549344,38.79803433,14.93057789,7.266701475,378.1268327,103.6515535,14.68761561,8.641312813,105.4617564,43.61378002,12.06084694,4.530782518,1070.321959,261.604337,42.7019737,5.159573381,97.58280583,19.61287555,5.70686303,1.860399457,0,17,day,26012.2473904,13001.7996802,19262.3065651,11171.0215184,1349.76677354,280000.866461,220.323966819,45704.8601438,5522.40468876
2815.695976,399.707307,12.49709272,4.901109896,368.2702854,88.19133731,13.71406146,4.925629821,651.6214057,61.27093801,18.86974907,3.631379889,53.85361589,35.20893235,11.59480576,2.343869036,1188.34379,208.4853209,9.827231894,7.816552924,364.8391033,42.93652934,19.74458376,3.754167433,577.0129301,18.11850265,10.44994314,1.737543871,100.97767,51.24219081,15.37123095,0.972597882,2237.055288,315.9412635,9.988538934,10.77853589,110.0124032,54.16163534,18.03291764,4.128195744,6192.165644,123.0048673,19.57902405,2.123865941,8124.401593,96.11512123,16.30768219,1.966039161,1869.43006,328.5378097,25.51761898,6.865893112,2035.457944,132.4206235,18.35469298,2.874584762,3899.283702,126.3355267,18.10985548,2.871611219,4901.790163,45.76780521,17.71481194,1.383535904,148.2770106,48.65968235,11.63954884,3.108560288,357.0123589,109.5791879,18.75494595,2.78573247,648.7374569,61.27134487,18.8697177,3.631379757,493.8043245,79.48393707,6.546677391,2.064953602,5554.842736,525.9644803,30.24115218,7.57904185,366.6993511,34.4510633,11.55464848,2.28952547,0,17,day,761666.51334,492618.060245,1896.12831867,15905.77189,3986.30680781,2921649.97279,229.198957964,167984.844515,42100.3855663
1432.284576,217.4087833,16.45263284,2.996666831,339.2477599,39.11557046,3.886576463,2.045074319,227.6203808,57.85033768,9.102352662,2.811977449,73.30309586,44.52376621,26.23323018,1.665755784,143.3515247,76.47657514,12.50197207,2.777907479,180.0784744,34.89510446,16.53348984,2.578551628,102.9725509,16.9517433,13.1533998,1.326206727,232.9733414,80.23264024,9.735308553,1.004767463,262.699267,96.79499896,26.38349324,8.852428632,70.93948178,29.53329262,21.54923426,2.490694906,178.9402724,36.44444393,15.70333427,0.623225135,333.9657861,62.06266995,11.40215776,1.277253777,153.8964056,46.86132129,22.10949141,5.593017691,699.5488032,114.6066543,7.076635499,0.977092383,169.6999025,50.78291078,29.9371445,1.206181813,100.7004261,67.68484064,44.53010322,1.284153021,43.3674144,29.33202854,6.63770292,1.938059873,111.3267994,51.98812509,11.81333148,2.035185329,227.2653513,57.85034869,9.102327865,2.811976418,331.4643784,30.23123956,4.294562645,1.741184802,2038.470447,276.2190745,35.3501121,4.150271327,35.24907885,22.01821275,7.847958154,0.778163062,0,17,day,6521.3787243,8617.85500803,3263.72990254,9764.37524773,1146.38410487,563064.420266,146.712556655,72060.158814,8460.20544712
44.50478052,7.207780925,3.491260402,3.341138877,81.02071978,18.20955361,9.267949375,1.315040985,88.82743982,24.71750846,18.58029251,1.914843023,56.14451306,41.15217658,5.822884562,0.907909372,24.45002606,12.28653841,6.681356855,3.839961823,30.93213665,26.09458488,51.99864452,3.563263797,127.0749856,22.73230749,12.48961079,2.179162526,64.47211404,24.07281507,16.33934938,1.094022447,45.30513869,15.5959487,6.762573131,7.356746064,19.18299294,30.23322399,34.66799172,2.943520813,38.90350807,59.88784129,39.36008382,2.892512471,48.15447462,21.05156163,23.83944164,1.773597148,77.58951722,25.19798552,5.338763986,5.509175821,26.64736248,7.753755878,6.75308247,2.178731209,33.49282646,16.48945685,8.589681685,2.779166235,23.21553812,28.86745723,12.83093299,0.681260112,68.23219603,19.76556908,18.64687714,3.154971704,40.14211006,36.00859243,33.65865109,2.187335308,89.46785135,24.71744522,18.58026654,1.914842679,62.25598595,10.56544875,3.279416462,0.522344281,93.27167314,47.18449737,9.733574078,2.431168397,16.58872889,5.29059627,2.644615437,1.433768357,0,17,day,2329.84711692,552.278516697,2310.46891544,459.273800484,114.713458834,4400.97701597,23.6639576883,907.866739887,226.759144073
97.38819634,14.22196888,2.599840329,1.844987678,127.1824438,38.46560142,7.383481686,1.532446777,139.608828,25.2098084,1.716409405,1.771351349,202.9338328,19.39009093,3.923615996,1.696202216,19.86015741,15.40284144,7.400885386,2.574861471,51.07084911,30.77143298,10.94713777,2.321196195,80.21098142,17.29408271,11.42828259,0.902761134,76.32822351,24.52153317,3.877714379,0.740117984,40.16432923,18.52889261,12.17965429,4.491630152,42.6080526,23.33100878,20.10342923,1.729116627,791.5752292,48.82379996,17.18084168,1.468194881,641.5490936,36.55989137,19.08204645,0.811844764,50.00283457,15.32136594,2.981481766,2.776039936,43.76714748,6.287804103,5.645927226,1.287375977,579.1165686,45.334983,14.1714688,0.923809413,538.5866018,25.53000318,9.743281315,0.475464491,86.65830267,16.22466109,4.484575848,1.096321873,326.6636363,29.30930668,5.368973932,1.55040741,139.1862608,25.20992462,1.716408312,1.771351387,35.17926285,26.12094218,2.623558973,0.757430437,235.3336609,24.14065913,7.495073505,2.651483304,6.284130279,4.725484326,4.127932992,1.0754965,0,17,day,38647.7106438,26254.2397925,3934.90547077,180.936014638,64.0085546308,5681.1096896,19.8730622608,1763.84308665,623.983272746
452.8380628,7.677897004,2.976153204,2.955106195,59.95704595,19.8401274,7.721892382,3.056130595,95.72200589,17.23341515,10.74237957,4.197705077,219.3510998,37.88966327,4.486795675,1.617956091,88.39162277,14.4884675,2.196751939,3.609154259,444.3544757,156.27145,70.16938979,71.10290256,396.0757102,744.4325566,275.37761,216.7197149,257.5276368,355.0728742,120.2949369,84.17435799,108.4085951,14.07980878,9.124338023,4.317172683,35.18126959,9.86137843,2.485027426,1.135857418,102.7114142,13.7772277,10.36513788,1.006640058,665.5966415,13.47289278,4.901238517,0.638242194,18.12708356,8.124670142,5.988629169,3.411335827,116.9919396,4.924601803,5.865290614,2.451905332,168.1259199,22.01683844,5.718594608,1.983594239,338.8847119,13.31246765,3.331837327,0.68951397,136.1597349,89.55146804,70.19738681,20.30515606,798.9258439,720.2055555,544.6068165,236.8119265,99.15097384,17.23336148,10.74233138,4.19770414,77.87705654,19.69444028,2.7576252,2.586726391,409.9189996,41.9509129,11.72366186,3.163002667,16.28194016,6.079527316,3.085845489,2.106767533,0,17,day,1415.07854082,3701.60121601,8311.13930933,491.818317558,132.690849386,17196.4762483,37.0819737302,4805.7517413,1296.57488899
154.3537219,20.24265082,3.887300795,4.92055709,129.7119483,49.22467375,16.18615975,1.856852334,246.6594465,34.38246443,13.92988999,1.451453574,280.7940629,14.87878482,8.642409872,2.908887225,71.59144825,21.37169291,4.976974079,8.587258709,2049.296983,1595.390572,454.5226253,102.424137,1379.776919,1558.150816,357.7620775,95.28225547,392.5819358,113.8708629,46.95072132,6.261011947,66.77119306,18.73233371,7.486302087,6.491769025,40.53745871,17.77663187,8.323071396,1.691559666,752.0506517,63.31918448,18.87407717,2.116223647,2497.631139,84.69620507,11.80698454,14.23055799,285.9370315,23.37380266,4.805644794,3.925789745,82.77236887,9.678726517,9.087527912,3.650346173,98.13757854,38.05995709,16.15398637,4.798731154,982.6286939,23.49312661,7.398877102,11.19002907,302.2553117,330.963332,94.26985103,30.85330808,3979.711414,2931.216685,1346.349866,202.5386483,244.2293092,34.38206293,13.92987803,1.451453525,80.4100551,27.28082178,6.334031355,0.625669025,641.3383695,23.65600325,6.077425114,2.888841619,27.05483784,7.482038949,4.745910459,2.398744155,0,17,day,47619.2339533,3735.11202815,4177.87444062,143.767588248,68.3384467278,15171.5025532,17.5567186057,3897.68591337,1852.72497367
363.8642298,69.32170819,7.897566952,6.087717994,633.3842378,137.7683502,11.58409527,2.243679741,1693.980554,198.9999827,9.463690021,1.806073396,8787.241992,736.3594428,32.85235271,2.044332593,734.1965906,123.999359,8.35045938,6.821617483,12294.43845,1616.960729,188.2328487,103.7823146,1968.286939,634.2279631,494.0658836,137.4816627,15937.09765,1388.805462,134.3925394,35.45860621,747.2653686,153.2038066,20.62657642,4.981021691,94.99562323,20.88217826,14.14788174,2.673090175,14896.95673,1243.418272,26.81224373,2.809670982,34704.01615,3680.773466,166.3786666,6.632285398,534.882591,119.9733316,12.78822962,5.242769709,160.1393362,22.11234754,9.520031648,2.22260015,3649.57958,263.141838,11.99631851,3.156896315,13480.50598,1279.906235,68.30250535,2.718912459,444.2951192,619.2589774,139.7128558,82.92229536,15092.6387,3846.580542,560.3140086,559.2945568,1689.261131,198.9998389,9.463703044,1.806073384,402.41113,70.41432807,5.290753807,0.931040992,310.8341161,51.45848495,21.22161626,3.619900888,66.70048619,51.51681281,12.33871066,2.277564758,0,17,day,18523148.1953,960357.078608,6470568.61698,1092.03222093,186.274615366,15995.0526853,76.8201475444,6596.40233239,1125.18869289
306.0766665,57.26496949,8.272445526,7.360665041,78.56985392,52.02826119,7.022014236,9.784799068,69.57469216,39.54281358,12.33718478,8.607280816,110.5613653,78.90874331,11.59681239,2.614588166,362.8219167,85.78052007,12.42530031,6.943972396,354.5097096,98.54164748,29.92070626,63.8290362,298.2806867,148.9146633,51.75331693,68.47222517,81.56948589,38.10368537,28.87846935,3.776573265,515.0375836,103.3670457,8.176644383,5.351842877,37.19742679,26.13423871,13.45673284,1.334978787,151.1224343,44.03974581,14.45162353,1.912606776,419.6449308,17.07752073,20.3334507,1.451747023,356.9260063,63.72808301,6.159354855,5.234102133,61.65781774,23.8955073,13.37758543,3.484892318,104.3369356,31.51599865,12.62141029,4.110639169,256.5969349,33.30313303,11.51114402,0.986784382,358.4520048,53.17654988,22.7847968,27.31372791,394.324492,107.0020313,46.33182538,35.42939675,70.25707855,39.54310513,12.33714993,8.607282332,33.80617733,38.67263429,11.94029895,9.749995563,86.63833547,40.91790631,19.36462102,2.828586337,14.85500796,10.50458264,7.034091245,3.949046371,0,17,day,6655.39359276,3288.28272151,8724.25839446,792.359748625,115.739830727,3545.05929362,54.7745024384,1677.71853218,245.064011971
493.8832575,31.26453794,8.251399458,12.70492507,192.1697183,31.34311689,9.511208444,7.982871161,116.2000326,32.64451304,28.99948976,9.664501383,44.47342013,29.26344705,11.36296515,1.759501318,686.8206782,62.85905729,8.33634563,12.45031637,156.2205697,147.304973,82.87548412,3.638102219,102.5328676,20.06638864,10.37915598,2.369886345,42.12988267,35.82502771,25.33494535,1.534049781,771.090553,47.87221693,12.66661696,6.74809437,54.00318595,42.19767242,27.7248886,2.792270077,58.02044218,47.67725543,42.15585635,3.628446775,40.89345248,7.849045322,10.13546081,2.708688753,536.3419023,23.52456119,9.769946877,7.35087658,79.39346541,14.62064105,7.630556669,4.294710804,129.4079594,11.79133497,20.32119634,4.087237864,31.1602105,12.02659595,3.305397535,1.420466326,113.3270282,70.03436675,33.091106,3.156658919,90.14816328,36.4272549,19.57912243,2.954050527,114.7115152,32.64460244,28.99946136,9.664503072,96.94964564,23.3237534,6.932634301,6.981657133,137.0891733,18.27135796,7.039133572,5.567700396,81.72404508,11.81542683,6.562142897,2.951536949,0,17,day,2766.25544198,1525.89259707,1301.44557511,128.614529222,101.729446949,2504.8053578,39.1917867763,964.989002134,763.27144447
54.70858398,12.36829353,6.627539929,18.87789568,37.93157844,20.98795563,5.399428014,13.63459612,118.6729355,28.11749836,8.168777351,6.401608451,53.53638943,39.37812899,12.36068342,1.338696151,71.5177729,17.6173152,5.82312602,7.806870659,36.35554211,15.79681587,8.412828626,1.196992679,42.31825164,7.883080974,4.455295141,1.350917397,80.16166431,34.52571607,8.109407254,1.131430024,82.8771419,10.38500164,2.403636746,4.423875153,40.49458332,41.96491068,35.90460725,2.050098061,60.20299509,26.27767476,12.01734288,1.639632835,72.47704454,28.53994697,7.217515582,1.359691528,49.1273421,21.03275673,5.625144517,5.375507096,21.39524812,8.653257707,2.880711189,1.66588487,21.95403192,27.09268799,15.37309607,2.716347336,127.2187386,21.31261018,6.963302817,1.113291337,73.65431281,33.77630804,14.79619484,1.081546414,73.2979464,30.68467798,18.12590633,1.296865816,120.2207198,28.11755213,8.168778346,6.401607889,44.87509652,15.4449001,9.006852528,9.195185335,75.98898388,26.29357613,7.712585605,6.753764717,26.52813927,7.96712961,3.810558661,2.104672075,0,17,day,1581.99472455,594.793736931,2108.16284863,202.791456764,177.580626751,1998.02213269,52.0889885359,586.071543211,513.211718209
57.47212044,32.17982491,12.00379913,12.31822178,60.14165742,79.27368454,31.72282177,7.651370415,97.07927327,45.7420771,28.45797377,6.761104471,50.55045808,60.23188808,18.23353222,1.87174556,46.93832421,31.54364857,22.47346214,9.940293618,93.26187723,63.63384533,33.97162571,4.510581393,79.64305679,38.07613226,62.44882781,2.047216337,34.53425863,53.58538409,21.28125546,1.419787344,34.03238016,37.90122993,14.74959867,6.58410873,36.82083343,77.69777947,82.3079915,2.893211265,118.1926895,25.63382083,26.5217027,1.417727116,39.46448799,44.07121245,29.58321587,1.33920184,139.6489405,28.75215788,27.95150708,5.480330995,49.71142815,42.50608317,42.63016629,2.230915311,212.3180702,85.97564817,47.79553507,3.121272543,62.95927091,67.06566387,68.2996042,1.570650759,33.47247083,40.65055722,34.9045895,2.329813286,145.3381935,69.75211731,27.16720832,1.665288466,97.54939497,45.74153181,28.45796689,6.761102308,51.47814897,60.81657595,14.17892673,5.443589947,146.7086204,56.23491128,49.70618659,3.128604027,27.17735475,31.35101954,36.23399464,2.318779902,0,17,day,3029.73022606,18254.1837036,3044.74953347,2795.22299296,175.936769889,8250.14625221,155.510975532,7292.32605996,458.993180579
26.35406178,23.18835371,5.637212684,13.03573795,22.40073475,18.93499309,8.921158893,1.982271784,71.16757812,30.60525979,12.55390039,2.066014682,196.9881714,93.38813477,19.53796469,1.026546711,34.77100602,21.62407579,5.573256866,12.60782287,52.86699217,53.77679019,38.73264842,1.902135794,132.1884852,21.12614796,3.952495401,1.211398801,173.7957199,80.96014057,11.06348919,0.63851356,34.67367043,13.39578743,3.794278554,5.278394997,23.46172651,61.69071496,89.94565093,3.126590289,67.59880327,19.10058612,10.01628448,0.677305539,60.54497803,33.4773481,18.19311721,0.715370016,12.78121639,17.72574418,11.00640659,6.827256402,11.59101118,14.59067095,19.83751334,0.780428237,73.72255797,25.81477673,6.208081378,0.749022909,66.9105034,19.68571831,16.46526854,0.530446974,50.38707371,31.21995629,12.64560073,1.748772336,129.1766088,29.31069053,28.95333467,1.892857879,70.15625784,30.60556593,12.55390813,2.066015346,26.29240339,32.75012173,9.779889462,1.414919872,25.35675849,28.77305853,8.376013249,1.443350564,19.09621901,13.06295886,12.45361163,0.451927807,0,17,day,1291.17676347,1903.13137396,18396.3578988,241.003519462,41.5296102573,729.591496164,12.089523447,212.388545064,36.5986916678
